ID_Nodo,Latitud,Longitud,Calle_A,Calle_B,Nombre_Esquina
1167270403,-24.7939114,-65.4071657,Avenida San Martín,Hernando de Lerma,Avenida San Martín y Hernando de Lerma
1167270405,-24.7920252,-65.4153103,Carlos Pellegrini,Justo José de Urquiza,Carlos Pellegrini y Justo José de Urquiza
1167270410,-24.7851911,-65.4231046,General Martín Miguel de Güemes,Martín Cornejo,General Martín Miguel de Güemes y Martín Cornejo
1167270412,-24.7911281,-65.4278019,Coronel José de Moldes,Justo José de Urquiza,Coronel José de Moldes y Justo José de Urquiza
1167270420,-24.7913217,-65.4250444,Francisco Narciso de Laprida,Justo José de Urquiza,Francisco Narciso de Laprida y Justo José de Urquiza
1167270422,-24.7915145,-65.4222763,General Gregorio Aráoz de Lamadrid,Justo José de Urquiza,General Gregorio Aráoz de Lamadrid y Justo José de Urquiza
1167270426,-24.7930165,-65.418802,Avenida San Martín,Esteco,Avenida San Martín y Esteco
1167270428,-24.7880325,-65.4178229,Adolfo Güemes,España,Adolfo Güemes y España
1167270429,-24.791033,-65.429183,Ayacucho,Justo José de Urquiza,Ayacucho y Justo José de Urquiza
1167270440,-24.7839519,-65.425777,Maipú,Santiago del Estero,Maipú y Santiago del Estero
1167270442,-24.7850883,-65.4245019,General Martín Miguel de Güemes,Rudecindo Ibazeta,General Martín Miguel de Güemes y Rudecindo Ibazeta
1167270443,-24.7825352,-65.4284644,Juan Martín Leguizamón,Junín,Juan Martín Leguizamón y Junín
1167270446,-24.7838643,-65.4271556,República de Siria,Santiago del Estero,República de Siria y Santiago del Estero
1167270447,-24.7863022,-65.4246015,Avenida Manuel Belgrano,Rudecindo Ibazeta,Avenida Manuel Belgrano y Rudecindo Ibazeta
1167270457,-24.7809711,-65.41287,20 de Febrero,Avenida Entre Ríos,20 de Febrero y Avenida Entre Ríos
1167270458,-24.7819168,-65.4186202,Bernardino Rivadavia,Marcelo T. de Alvear,Bernardino Rivadavia y Marcelo T. de Alvear
1167270460,-24.7918297,-65.4182363,Islas Malvinas,Justo José de Urquiza,Islas Malvinas y Justo José de Urquiza
1167270461,-24.7901589,-65.42357,10 de Octubre,Rudecindo Alvarado,10 de Octubre y Rudecindo Alvarado
1167270469,-24.783626,-65.4118031,Antonio Balcarce,Juan Martín Leguizamón,Antonio Balcarce y Juan Martín Leguizamón
1167270472,-24.7885855,-65.4289813,Ayacucho,Caseros,Ayacucho y Caseros
1167270473,-24.7879295,-65.419156,España,Marcelo T. de Alvear,España y Marcelo T. de Alvear
1167270474,-24.785643,-65.4342688,Avenida Manuel Belgrano,Doctor Luis Güemes,Avenida Manuel Belgrano y Doctor Luis Güemes
1167270475,-24.7828826,-65.4228921,Juan Martín Leguizamón,Martín Cornejo,Juan Martín Leguizamón y Martín Cornejo
1167270476,-24.7917148,-65.419533,José Ignacio de Gorriti,Justo José de Urquiza,José Ignacio de Gorriti y Justo José de Urquiza
1167270479,-24.7877349,-65.4218993,Almirante Guillermo Brown,España,Almirante Guillermo Brown y España
1167270480,-24.7824428,-65.4298404,Juan Esteban Pedernera,Juan Martín Leguizamón,Juan Esteban Pedernera y Juan Martín Leguizamón
1167270483,-24.7889626,-65.423453,10 de Octubre,Caseros,10 de Octubre y Caseros
1167270488,-24.7823515,-65.431281,Coronel Manuel Isidoro Suárez,Juan Martín Leguizamón,Coronel Manuel Isidoro Suárez y Juan Martín Leguizamón
1167270489,-24.7816568,-65.4227835,Bernardino Rivadavia,Martín Cornejo,Bernardino Rivadavia y Martín Cornejo
1167270491,-24.7891466,-65.420592,Caseros,Simón Bolívar,Caseros y Simón Bolívar
1167270503,-24.7915987,-65.420904,General José María Paz,Justo José de Urquiza,General José María Paz y Justo José de Urquiza
1167270505,-24.7852848,-65.421719,Almirante Guillermo Brown,General Martín Miguel de Güemes,Almirante Guillermo Brown y General Martín Miguel de Güemes
1167270506,-24.785473,-65.4189696,General Martín Miguel de Güemes,Marcelo T. de Alvear,General Martín Miguel de Güemes y Marcelo T. de Alvear
1167270516,-24.7898692,-65.4276821,Coronel José de Moldes,Rudecindo Alvarado,Coronel José de Moldes y Rudecindo Alvarado
1167270519,-24.7914287,-65.4236584,10 de Octubre,Justo José de Urquiza,10 de Octubre y Justo José de Urquiza
1167270520,-24.7886878,-65.4275746,Caseros,Coronel José de Moldes,Caseros y Coronel José de Moldes
1167270521,-24.782787,-65.4242453,Juan Martín Leguizamón,Rudecindo Ibazeta,Juan Martín Leguizamón y Rudecindo Ibazeta
1167270523,-24.7844953,-65.4174728,Adolfo Güemes,Santiago del Estero,Adolfo Güemes y Santiago del Estero
1167270532,-24.7827251,-65.4256356,Juan Martín Leguizamón,Maipú,Juan Martín Leguizamón y Maipú
1168544222,-24.7967057,-65.4045311,San Juan,Santa Fe,San Juan y Santa Fe
1168544395,-24.7951269,-65.407278,Hernando de Lerma,Mendoza,Hernando de Lerma y Mendoza
1168544500,-24.7950059,-65.4087406,Córdoba,Mendoza,Córdoba y Mendoza
1170590622,-24.8011912,-65.4120475,Corrientes,Juan Bautista Alberdi,Corrientes y Juan Bautista Alberdi
1170590624,-24.7960949,-65.4115778,Juan Bautista Alberdi,San Juan,Juan Bautista Alberdi y San Juan
1170590640,-24.7977763,-65.4238093,10 de Octubre,La Rioja,10 de Octubre y La Rioja
1170590653,-24.8012553,-65.4284445,Ayacucho,Tucumán,Ayacucho y Tucumán
1170590659,-24.8066499,-65.4082151,Delfín Leguizamón,Hernando de Lerma,Delfín Leguizamón y Hernando de Lerma
1170590662,-24.8004563,-65.4063391,Catamarca,Tucumán,Catamarca y Tucumán
1170590670,-24.7904258,-65.4192943,José Ignacio de Gorriti,Rudecindo Alvarado,José Ignacio de Gorriti y Rudecindo Alvarado
1170590674,-24.8054003,-65.4081279,Hernando de Lerma,Virgilio Tedín,Hernando de Lerma y Virgilio Tedín
1170590690,-24.8017259,-65.4064406,Catamarca,Corrientes,Catamarca y Corrientes
1170590697,-24.7996641,-65.4147756,Ituzaingó,Tucumán,Ituzaingó y Tucumán
1170590699,-24.7961783,-65.4282293,Coronel José de Moldes,San Luis,Coronel José de Moldes y San Luis
1170590703,-24.8020277,-65.4282703,Ayacucho,Coronel Jorge Vidt,Ayacucho y Coronel Jorge Vidt
1170590707,-24.7874112,-65.4177591,Adolfo Güemes,Pasaje José de Arteaga,Adolfo Güemes y Pasaje José de Arteaga
1170590723,-24.8061443,-65.406755,Carlos María Saravia,Catamarca,Carlos María Saravia y Catamarca
1170590731,-24.7973516,-65.4116964,Juan Bautista Alberdi,San Luis,Juan Bautista Alberdi y San Luis
1170590735,-24.7812404,-65.4199328,Pasaje Tineo,Simón Bolívar,Pasaje Tineo y Simón Bolívar
1170590739,-24.7973991,-65.4293352,Ayacucho,La Rioja,Ayacucho y La Rioja
1170590761,-24.8040963,-65.4080316,Hernando de Lerma,Joaquín Castellanos,Hernando de Lerma y Joaquín Castellanos
1170590765,-24.7997189,-65.419244,José Ignacio de Gorriti,Tucumán,José Ignacio de Gorriti y Tucumán
1170590768,-24.798984,-65.406242,Catamarca,La Rioja,Catamarca y La Rioja
1170590771,-24.797239,-65.4131092,Florida,San Luis,Florida y San Luis
1170590778,-24.7967194,-65.419938,José Ignacio de Gorriti,San Luis,José Ignacio de Gorriti y San Luis
1170590789,-24.7981583,-65.4176661,Esteco,La Rioja,Esteco y La Rioja
1170590792,-24.8028559,-65.4079296,Bruno Mauricio de Zabala,Hernando de Lerma,Bruno Mauricio de Zabala y Hernando de Lerma
1170590795,-24.7976716,-65.4075056,Hernando de Lerma,San Luis,Hernando de Lerma y San Luis
1170590817,-24.8024534,-65.4121516,Bruno Mauricio de Zabala,Juan Bautista Alberdi,Bruno Mauricio de Zabala y Juan Bautista Alberdi
1170590819,-24.7938424,-65.4252467,Francisco Narciso de Laprida,Mendoza,Francisco Narciso de Laprida y Mendoza
1170590828,-24.7984957,-65.4132304,Florida,La Rioja,Florida y La Rioja
1170590847,-24.800336,-65.4077333,Hernando de Lerma,Tucumán,Hernando de Lerma y Tucumán
1170590849,-24.8002286,-65.4091324,Córdoba,Tucumán,Córdoba y Tucumán
1170590881,-24.8015849,-65.4078242,Corrientes,Hernando de Lerma,Corrientes y Hernando de Lerma
1170590883,-24.7954461,-65.4198294,José Ignacio de Gorriti,San Juan,José Ignacio de Gorriti y San Juan
1170590884,-24.7965877,-65.4060787,Catamarca,San Juan,Catamarca y San Juan
1170590886,-24.7873126,-65.4191183,Marcelo T. de Alvear,Pasaje José de Arteaga,Marcelo T. de Alvear y Pasaje José de Arteaga
1170590888,-24.7955171,-65.4182754,Esteco,San Juan,Esteco y San Juan
1170590906,-24.7941161,-65.4211025,General José María Paz,Mendoza,General José María Paz y Mendoza
1170590911,-24.7979419,-65.4210307,General José María Paz,La Rioja,General José María Paz y La Rioja
1170590918,-24.7987869,-65.4090268,Córdoba,La Rioja,Córdoba y La Rioja
1170590922,-24.8047349,-65.4080776,Del Temple,Hernando de Lerma,Del Temple y Hernando de Lerma
1170590952,-24.8073722,-65.4082728,Hernando de Lerma,Pasaje Ernesto Sola,Hernando de Lerma y Pasaje Ernesto Sola
1170590958,-24.7963745,-65.4254805,Francisco Narciso de Laprida,San Luis,Francisco Narciso de Laprida y San Luis
1170590967,-24.7977899,-65.406157,Catamarca,San Luis,Catamarca y San Luis
1170590977,-24.795099,-65.4253624,Francisco Narciso de Laprida,San Juan,Francisco Narciso de Laprida y San Juan
1170590998,-24.7991082,-65.4044888,La Rioja,Santa Fe,La Rioja y Santa Fe
1170591001,-24.7966284,-65.4213056,General José María Paz,San Luis,General José María Paz y San Luis
1170591005,-24.7967638,-65.418939,Islas Malvinas,San Luis,Islas Malvinas y San Luis
1170591009,-24.798391,-65.4146455,Ituzaingó,La Rioja,Ituzaingó y La Rioja
1170591023,-24.7962118,-65.4102174,Buenos Aires,San Juan,Buenos Aires y San Juan
1170591028,-24.7986922,-65.4104313,Buenos Aires,La Rioja,Buenos Aires y La Rioja
1170591043,-24.7988867,-65.4076153,Hernando de Lerma,La Rioja,Hernando de Lerma y La Rioja
1170591049,-24.7946769,-65.4128732,Florida,Mendoza,Florida y Mendoza
1170591058,-24.7982976,-65.4159955,Carlos Pellegrini,La Rioja,Carlos Pellegrini y La Rioja
1170591066,-24.8048552,-65.4066604,Catamarca,Del Temple,Catamarca y Del Temple
1170591074,-24.7996425,-65.4076752,Calixto Gauna,Hernando de Lerma,Calixto Gauna y Hernando de Lerma
1170591093,-24.8042256,-65.4066169,Catamarca,Joaquín Castellanos,Catamarca y Joaquín Castellanos
1170591094,-24.7978482,-65.4224217,General Gregorio Aráoz de Lamadrid,La Rioja,General Gregorio Aráoz de Lamadrid y La Rioja
1170591103,-24.8074325,-65.4068398,Catamarca,Pasaje Ernesto Sola,Catamarca y Pasaje Ernesto Sola
1170591107,-24.7957349,-65.4157073,Carlos Pellegrini,San Juan,Carlos Pellegrini y San Juan
1170591113,-24.8003665,-65.423209,10 de Octubre,Tucumán,10 de Octubre y Tucumán
1170591115,-24.7968252,-65.4179692,Esteco,San Luis,Esteco y San Luis
1170591131,-24.8054974,-65.4067091,Catamarca,Virgilio Tedín,Catamarca y Virgilio Tedín
1170591135,-24.7965561,-65.4226952,General Gregorio Aráoz de Lamadrid,San Luis,General Gregorio Aráoz de Lamadrid y San Luis
1170591138,-24.7968875,-65.4172589,Jujuy,San Luis,Jujuy y San Luis
1170591150,-24.7999395,-65.4119218,Juan Bautista Alberdi,Tucumán,Juan Bautista Alberdi y Tucumán
1170591152,-24.7995559,-65.4161329,Carlos Pellegrini,Tucumán,Carlos Pellegrini y Tucumán
1170591156,-24.7971303,-65.4144985,Ituzaingó,San Luis,Ituzaingó y San Luis
1170591158,-24.8014522,-65.4092288,Corrientes,Córdoba,Corrientes y Córdoba
1170591161,-24.8029838,-65.4065374,Bruno Mauricio de Zabala,Catamarca,Bruno Mauricio de Zabala y Catamarca
1170591162,-24.794031,-65.4224917,General Gregorio Aráoz de Lamadrid,Mendoza,General Gregorio Aráoz de Lamadrid y Mendoza
1170591171,-24.7964986,-65.4074045,Hernando de Lerma,San Juan,Hernando de Lerma y San Juan
1170591175,-24.8026192,-65.418552,Coronel Jorge Vidt,José Ignacio de Gorriti,Coronel Jorge Vidt y José Ignacio de Gorriti
1170591186,-24.806769,-65.4067996,Catamarca,Delfín Leguizamón,Catamarca y Delfín Leguizamón
1170591189,-24.7941585,-65.4197157,José Ignacio de Gorriti,Mendoza,José Ignacio de Gorriti y Mendoza
1170591208,-24.7980197,-65.4196612,José Ignacio de Gorriti,La Rioja,José Ignacio de Gorriti y La Rioja
1170591215,-24.800048,-65.421233,Rosario de Lerma,Tucumán,Rosario de Lerma y Tucumán
1170591219,-24.7956052,-65.4171297,Jujuy,San Juan,Jujuy y San Juan
1170591231,-24.7936561,-65.4280221,Coronel José de Moldes,Mendoza,Coronel José de Moldes y Mendoza
1170591249,-24.7999389,-65.420578,General José María Paz,Tucumán,General José María Paz y Tucumán
1170591261,-24.7949166,-65.4281205,Coronel José de Moldes,San Juan,Coronel José de Moldes y San Juan
1170591263,-24.8006293,-65.4044116,Santa Fe,Tucumán,Santa Fe y Tucumán
1170591273,-24.7979261,-65.4045357,San Luis,Santa Fe,San Luis y Santa Fe
1170591274,-24.7952835,-65.4225928,General Gregorio Aráoz de Lamadrid,San Juan,General Gregorio Aráoz de Lamadrid y San Juan
1170591282,-24.7986032,-65.4118122,Juan Bautista Alberdi,La Rioja,Juan Bautista Alberdi y La Rioja
1170591296,-24.7991837,-65.4034634,Doctor José Benito Graña,Juan Galo Lavalle,Doctor José Benito Graña y Juan Galo Lavalle
1170591297,-24.7953801,-65.4212128,General José María Paz,San Juan,General José María Paz y San Juan
1170591298,-24.7974924,-65.4279128,Coronel José de Moldes,La Rioja,Coronel José de Moldes y La Rioja
1170591300,-24.8010398,-65.4271296,Coronel José de Moldes,Tucumán,Coronel José de Moldes y Tucumán
1170591303,-24.8005843,-65.4050626,San Felipe y Santiago,Tucumán,San Felipe y Santiago y Tucumán
1170591304,-24.7970164,-65.4158493,Carlos Pellegrini,San Luis,Carlos Pellegrini y San Luis
1170612386,-24.7740579,-65.4219617,12 de Octubre,Martín Cornejo,12 de Octubre y Martín Cornejo
1170612398,-24.7751236,-65.4054364,12 de Octubre,Juan Martín de Pueyrredón,12 de Octubre y Juan Martín de Pueyrredón
1170612412,-24.7739697,-65.423302,12 de Octubre,Rudecindo Ibazeta,12 de Octubre y Rudecindo Ibazeta
1170612466,-24.7737782,-65.4261327,12 de Octubre,República de Siria,12 de Octubre y República de Siria
1170612556,-24.7737056,-65.427535,12 de Octubre,Junín,12 de Octubre y Junín
1170612579,-24.7752228,-65.4040703,12 de Octubre,Vicente López,12 de Octubre y Vicente López
1170612593,-24.7750351,-65.4067794,12 de Octubre,Deán Funes,12 de Octubre y Deán Funes
1176386729,-24.7764916,-65.4042387,Bernardo O'Higgins,Vicente López,Bernardo O'Higgins y Vicente López
1176386730,-24.7850255,-65.401543,Del Milagro,José Evaristo Uriburu,Del Milagro y José Evaristo Uriburu
1176386734,-24.776133,-65.4096925,Bartolomé Mitre,Bernardo O'Higgins,Bartolomé Mitre y Bernardo O'Higgins
1176386742,-24.7868707,-65.4040159,General Martín Miguel de Güemes,Juramento,General Martín Miguel de Güemes y Juramento
1176386762,-24.7777501,-65.4043759,Florentino Ameghino,Vicente López,Florentino Ameghino y Vicente López
1176386766,-24.7884261,-65.4009443,Del Milagro,San Lorenzo,Del Milagro y San Lorenzo
1176386769,-24.7842928,-65.4016641,Del Milagro,Doctor Manuel Solá,Del Milagro y Doctor Manuel Solá
1176386770,-24.7849433,-65.402681,Avenida del Bicentenario de la Batalla de Salta,José Evaristo Uriburu,Avenida del Bicentenario de la Batalla de Salta y José Evaristo Uriburu
1176386771,-24.7765799,-65.403054,Avenida del Bicentenario de la Batalla de Salta,Bernardo O'Higgins,Avenida del Bicentenario de la Batalla de Salta y Bernardo O'Higgins
1176386775,-24.7799718,-65.4013134,Avenida Uruguay,Natalio Roldán,Avenida Uruguay y Natalio Roldán
1176386784,-24.7858977,-65.3998154,Avenida Uruguay,República de Israel,Avenida Uruguay y República de Israel
1176386786,-24.7843626,-65.4002662,Avenida Uruguay,Doctor Manuel Solá,Avenida Uruguay y Doctor Manuel Solá
1176386789,-24.785756,-65.4014261,Del Milagro,República de Israel,Del Milagro y República de Israel
1176386793,-24.7900721,-65.3991005,Avenida Francisco de Gurruchaga,Luis Braille,Avenida Francisco de Gurruchaga y Luis Braille
1176386794,-24.782294,-65.4020026,Alvarado,Del Milagro,Alvarado y Del Milagro
1176386798,-24.7904506,-65.3993321,Avenida Francisco de Gurruchaga,Avenida José Tobías,Avenida Francisco de Gurruchaga y Avenida José Tobías
1176386800,-24.7841527,-65.4037814,Juan Martín Leguizamón,Juramento,Juan Martín Leguizamón y Juramento
1176386810,-24.7851098,-65.3999901,Avenida Uruguay,José Evaristo Uriburu,Avenida Uruguay y José Evaristo Uriburu
1176386812,-24.7892309,-65.4019576,Apolinario Saravia,Avenida del Bicentenario de la Batalla de Salta,Apolinario Saravia y Avenida del Bicentenario de la Batalla de Salta
1176386821,-24.7764241,-65.4055601,Bernardo O'Higgins,Juan Martín de Pueyrredón,Bernardo O'Higgins y Juan Martín de Pueyrredón
1176386822,-24.7836334,-65.4017848,Del Milagro,Doctor Luis Linares,Del Milagro y Doctor Luis Linares
1176386839,-24.786912,-65.405318,General Martín Miguel de Güemes,Vicente López,General Martín Miguel de Güemes y Vicente López
1176386850,-24.7818152,-65.4020851,Avenida Antonio Fernández Cornejo,Del Milagro,Avenida Antonio Fernández Cornejo y Del Milagro
1182784155,-24.7989698,-65.4160765,Carlos Pellegrini,Pasaje Calixto Gauna,Carlos Pellegrini y Pasaje Calixto Gauna
1182784157,-24.7804284,-65.4212424,Almirante Guillermo Brown,Avenida Entre Ríos,Almirante Guillermo Brown y Avenida Entre Ríos
1182784185,-24.7988615,-65.4173107,Esteco,Pasaje Calixto Gauna,Esteco y Pasaje Calixto Gauna
1188226890,-24.7861443,-65.412693,General Martín Miguel de Güemes,Manuel Antonio Castro,General Martín Miguel de Güemes y Manuel Antonio Castro
1188226907,-24.7848388,-65.4126489,Manuel Antonio Castro,Santiago del Estero,Manuel Antonio Castro y Santiago del Estero
1188247534,-24.7753131,-65.4220762,Bernardo O'Higgins,Martín Cornejo,Bernardo O'Higgins y Martín Cornejo
1188247559,-24.7701894,-65.4229493,General Juan Antonio Álvarez de Arenales,Rudecindo Ibazeta,General Juan Antonio Álvarez de Arenales y Rudecindo Ibazeta
1194373320,-24.7815012,-65.4255294,Bernardino Rivadavia,Maipú,Bernardino Rivadavia y Maipú
1194373324,-24.7809326,-65.4213219,Almirante Guillermo Brown,Pasaje Tineo,Almirante Guillermo Brown y Pasaje Tineo
1194373326,-24.7874387,-65.4261005,España,Maipú,España y Maipú
1194373351,-24.777618,-65.4258421,Mariano Necochea,Pasaje 3 de Febrero,Mariano Necochea y Pasaje 3 de Febrero
1194373363,-24.770088,-65.4243396,General Juan Antonio Álvarez de Arenales,Maipú,General Juan Antonio Álvarez de Arenales y Maipú
1194373379,-24.7809853,-65.4227255,Martín Cornejo,Pasaje Tineo,Martín Cornejo y Pasaje Tineo
1194373388,-24.7699964,-65.4256916,General Juan Antonio Álvarez de Arenales,República de Siria,General Juan Antonio Álvarez de Arenales y República de Siria
1211327733,-24.8005877,-65.4245141,Francisco Narciso de Laprida,Tucumán,Francisco Narciso de Laprida y Tucumán
1211327737,-24.8001602,-65.421902,General Gregorio Aráoz de Lamadrid,Tucumán,General Gregorio Aráoz de Lamadrid y Tucumán
1211327756,-24.803339,-65.4238961,Francisco Narciso de Laprida,Lola Mora,Francisco Narciso de Laprida y Lola Mora
1211327763,-24.7972018,-65.4225719,Anta,General Gregorio Aráoz de Lamadrid,Anta y General Gregorio Aráoz de Lamadrid
1211327764,-24.7989249,-65.422186,General Gregorio Aráoz de Lamadrid,Orán,General Gregorio Aráoz de Lamadrid y Orán
